term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,max_pos_group,stop,dfidf,stem_porter,stem_snowball,stem_lancaster,df,idf,mean_tfidf
upset,56,5,5.141298490018995e-05,14.247507700907354,JJ,7,"{'RB', 'NN', 'VBD', 'VBN', 'VB', 'VBP', 'JJ'}",JJ,0,89.91710053774342,upset,upset,upset,40,2.2479275134435857,0.002506998415330603
upsets,1,6,9.180890160748206e-07,20.054862622964958,NNS,1,{'NNS'},NN,0,7.569855608330948,upset,upset,upset,1,7.569855608330948,0.0002951210763481851
upsetting,3,9,2.7542670482244616e-06,18.4699001222438,VBG,2,"{'VBG', 'JJ'}",VB,0,17.954679322829374,upset,upset,upset,3,5.984893107609792,0.0004110135633857335
upshot,2,6,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,upshot,upshot,upshot,2,6.569855608330948,0.0002153206011734987
upside,44,6,4.039591670729211e-05,14.59543100432766,RB,6,"{'RB', 'NN', 'IN', 'VBP', 'JJ', 'RP'}",RB,0,79.88895038167287,upsid,upsid,upsid,30,2.662965012722429,0.002324140410954242
upstairs,129,8,0.00011843348307365185,13.043635367541704,JJ,8,"{'NNS', 'RB', 'NN', 'VBZ', 'IN', 'VBP', 'JJ', 'RP'}",JJ,0,100.46653521143955,upstair,upstair,upstair,76,1.3219280948873624,0.003607964295173936
upsurge,3,7,2.7542670482244616e-06,18.4699001222438,NN,1,{'NN'},NN,0,17.954679322829374,upsurg,upsurg,upsurg,3,5.984893107609792,0.0003705205263483592
upswing,3,7,2.7542670482244616e-06,18.4699001222438,NN,1,{'NN'},NN,0,17.954679322829374,upsw,upsw,upsw,3,5.984893107609792,0.00034741111636861456
uptake,3,6,2.7542670482244616e-06,18.4699001222438,NN,2,"{'NN', 'JJ'}",NN,0,17.954679322829374,uptak,uptak,uptak,3,5.984893107609792,0.0001946591990595355
uptight,3,7,2.7542670482244616e-06,18.4699001222438,JJ,1,{'JJ'},JJ,0,17.954679322829374,uptight,uptight,uptight,3,5.984893107609792,0.000418136690997123
upturn,1,6,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,upturn,upturn,upturn,1,7.569855608330948,0.00011448662444541664
upturned,10,8,9.180890160748207e-06,16.732934528077596,JJ,2,"{'VBD', 'JJ'}",JJ,0,42.47927513443585,upturn,upturn,upturn,10,4.247927513443585,0.0008178279367391041
upward,63,6,5.7839608012713696e-05,14.077582699465042,RB,6,"{'NNS', 'RB', 'NN', 'IN', 'JJ', 'RP'}",RB,0,92.85865554652062,upward,upward,upward,44,2.1104239896936505,0.0026987112314018073
upwards,25,7,2.2952225401870515e-05,15.411006433190233,NNS,6,"{'NNS', 'NN', 'IN', 'VBP', 'JJ', 'RP'}",NN,0,57.117689733295165,upward,upward,upward,16,3.569855608330948,0.0015222129466046725
uranus,5,6,4.590445080374103e-06,17.732934528077596,NNP,1,{'NNP'},NN,0,17.954679322829374,uranu,uranus,uran,3,5.984893107609792,0.000537963260808611
urchin,1,6,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,urchin,urchin,urchin,1,7.569855608330948,8.698983691485804e-05
ures,1,4,9.180890160748206e-07,20.054862622964958,NNS,1,{'NNS'},NN,0,7.569855608330948,ure,ure,ur,1,7.569855608330948,0.00017026215943164526
urg,1,3,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,urg,urg,urg,1,7.569855608330948,9.308725539019857e-05
urge,29,4,2.6624581466169797e-05,15.196881627837385,NN,4,"{'NN', 'VBP', 'VB', 'JJ'}",NN,0,78.6443637828979,urg,urg,urg,29,2.711874613203376,0.001557069581713054
urged,18,5,1.6525602289346772e-05,15.884937621522646,VBD,3,"{'NN', 'VBD', 'JJ'}",VB,0,59.200677040370344,urg,urg,urg,17,3.4823927670806083,0.0011219932229418826
urgency,3,7,2.7542670482244616e-06,18.4699001222438,NN,1,{'NN'},NN,0,17.954679322829374,urgenc,urgenc,urg,3,5.984893107609792,0.00043251892345780427
urgent,28,6,2.5706492450094975e-05,15.247507700907354,JJ,2,"{'NN', 'JJ'}",JJ,0,71.637434582635,urgent,urgent,urg,24,2.9848931076097918,0.0016616500450063135
urgently,34,8,3.12150265465439e-05,14.967399781714619,JJ,4,"{'NN', 'VBD', 'RB', 'JJ'}",JJ,0,78.6443637828979,urgent,urgent,urg,29,2.711874613203376,0.0015672331650331427
urgh,6,4,5.508534096448923e-06,17.4699001222438,NN,4,"{'NN', 'NNS', 'CD', 'JJ'}",NN,0,26.239637567217926,urgh,urgh,urgh,5,5.247927513443585,0.000385542137176278
urging,6,6,5.508534096448923e-06,17.4699001222438,VBG,1,{'VBG'},VB,0,29.90935864565875,urg,urg,urg,6,4.984893107609792,0.0004862241356308075
uric,1,4,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,uric,uric,ur,1,7.569855608330948,0.0002710295599115986
uricom,1,6,9.180890160748206e-07,20.054862622964958,VBZ,1,{'VBZ'},VB,0,7.569855608330948,uricom,uricom,uricom,1,7.569855608330948,0.0001138324151628714
uring,1,5,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,ure,ure,ur,1,7.569855608330948,0.00012073134941516663
urn,3,3,2.7542670482244616e-06,18.4699001222438,NNS,2,"{'NN', 'NNS'}",NN,0,17.954679322829374,urn,urn,urn,3,5.984893107609792,0.00033088607061325154
urnbridge,1,9,9.180890160748206e-07,20.054862622964958,POS,1,{'POS'},PO,0,7.569855608330948,urnbridg,urnbridg,urnbridg,1,7.569855608330948,9.837369211606169e-05
urquhart,3,8,2.7542670482244616e-06,18.4699001222438,NNP,1,{'NNP'},NN,0,13.139711216661896,urquhart,urquhart,urquhart,2,6.569855608330948,0.0003187309111811112
urrow,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,urrow,urrow,urrow,1,7.569855608330948,0.00019434802588782918
us,1042,2,0.0009566487547499631,10.02972306068645,PRP,10,"{'NNS', 'RB', 'NN', 'IN', 'VB', 'PRP', 'VBP', 'JJ', 'NNP', 'RP'}",PR,0,19.434622186082514,us,us,us,176,0.11042398969365064,0.002307006215307024
usage,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,usag,usag,us,1,7.569855608330948,0.0001225887547907846
usband,1,6,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,usband,usband,usband,1,7.569855608330948,0.0001433141917518165
use,338,3,0.00031031408743328935,11.653983186682774,VB,8,"{'NN', 'POS', 'IN', 'VB', 'VBZ', 'VBP', 'JJ', 'NNP'}",VB,0,65.60541632296274,use,use,us,136,0.48239276708060835,0.0032709048361493458
used,264,4,0.00024237550024375264,12.010468503606504,VBN,4,"{'VBD', 'VBN', 'RB', 'JJ'}",VB,0,70.27267148994818,use,use,us,131,0.5364326067934976,0.0030334120564182113
useful,70,6,6.426623112523744e-05,13.92557960601999,JJ,5,"{'RB', 'NN', 'VB', 'JJ', 'NNP'}",JJ,0,97.20962628987249,use,use,us,52,1.8694158901898557,0.0026626905248683386
useless,30,7,2.7542670482244616e-05,15.14797202735644,JJ,5,"{'NNS', 'NN', 'IN', 'VBP', 'JJ'}",JJ,0,74.60481314493624,useless,useless,useless,26,2.8694158901898557,0.001716763270477584
uselessly,3,9,2.7542670482244616e-06,18.4699001222438,RB,1,{'RB'},RB,0,13.139711216661896,uselessli,useless,useless,2,6.569855608330948,0.000407859846050563
user,1,4,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,user,user,us,1,7.569855608330948,0.00015091418676895828
users,2,5,1.836178032149641e-06,19.054862622964958,NNS,1,{'NNS'},NN,0,13.139711216661896,user,user,us,2,6.569855608330948,0.00017429304696888747
uses,20,4,1.8361780321496413e-05,15.732934528077596,NNS,3,"{'NN', 'NNS', 'VBZ'}",NN,0,57.117689733295165,use,use,us,16,3.569855608330948,0.0014703468734224175
ushered,9,7,8.262801144673386e-06,16.884937621522646,VBD,3,"{'VBD', 'VBN', 'JJ'}",VB,0,39.599375461997724,usher,usher,ush,9,4.399930606888636,0.0007921742759632681
ushering,4,8,3.672356064299282e-06,18.054862622964958,VBG,1,{'VBG'},VB,0,22.27942243332379,usher,usher,ush,4,5.569855608330948,0.0003455613007727077
usin,1,4,9.180890160748206e-07,20.054862622964958,VBP,1,{'VBP'},VB,0,7.569855608330948,usin,usin,usin,1,7.569855608330948,0.00015442381901939917
using,104,5,9.548125767178133e-05,13.354422904823865,VBG,2,"{'VBG', 'JJ'}",VB,0,100.33631820797558,use,use,us,77,1.3030690676360466,0.0026903869625872386
ust,2,3,1.836178032149641e-06,19.054862622964958,JJ,1,{'JJ'},JJ,0,13.139711216661896,ust,ust,ust,2,6.569855608330948,0.00012708753316740268
usu,1,3,9.180890160748206e-07,20.054862622964958,VBP,1,{'VBP'},VB,0,7.569855608330948,usu,usu,usu,1,7.569855608330948,0.00019821564829355717
usual,268,5,0.0002460478563080519,11.988773432507186,JJ,5,"{'NNS', 'RB', 'NN', 'PRP', 'JJ'}",JJ,0,78.77007689781877,usual,usual,us,121,0.6509923710563534,0.003322230725380339
usually,113,7,0.00010374405881645472,13.23468366054977,RB,1,{'RB'},RB,0,100.01991395215376,usual,usual,us,79,1.266074860153845,0.0027914290864619624
usud,1,4,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,usud,usud,usud,1,7.569855608330948,0.0001138324151628714
usurped,1,7,9.180890160748206e-07,20.054862622964958,VBN,1,{'VBN'},VB,0,7.569855608330948,usurp,usurp,usurp,1,7.569855608330948,0.00010738907090836923
usurpers,1,8,9.180890160748206e-07,20.054862622964958,NNS,1,{'NNS'},NN,0,7.569855608330948,usurp,usurp,usurp,1,7.569855608330948,0.0001497794936353571
usurping,1,8,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,usurp,usurp,usurp,1,7.569855608330948,0.00014866173622016786
ususual,1,7,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,ususu,ususu,usus,1,7.569855608330948,0.00013324864651172237
utmost,15,6,1.3771335241122308e-05,16.147972027356438,JJ,2,"{'NN', 'JJ'}",JJ,0,52.67500960782681,utmost,utmost,utmost,14,3.7625006862733437,0.0011350772372495808
utter,20,5,1.8361780321496413e-05,15.732934528077596,JJ,3,"{'NN', 'VB', 'JJ'}",JJ,0,63.11663380285988,utter,utter,ut,19,3.321928094887362,0.0011810066112115365
uttered,13,7,1.1935157208972667e-05,16.354422904823867,VBD,4,"{'VBD', 'VBN', 'VBZ', 'JJ'}",VB,0,50.30240657246812,utter,utter,ut,13,3.8694158901898557,0.0010083310202313996
uttering,4,8,3.672356064299282e-06,18.054862622964958,VBG,2,"{'VBG', 'JJ'}",VB,0,22.27942243332379,utter,utter,ut,4,5.569855608330948,0.0004289360766550123
utterly,31,7,2.846075949831944e-05,15.100666312578083,JJ,2,"{'RB', 'JJ'}",JJ,0,76.00413886652194,utterli,utter,ut,27,2.814968106167479,0.0015598824776302542
uvula,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,uvula,uvula,uvul,1,7.569855608330948,0.0001433141917518165
uzzer,1,5,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,uzzer,uzzer,uzz,1,7.569855608330948,0.00018617451078039714
v,10,1,9.180890160748207e-06,16.732934528077596,NNP,2,"{'NNP', 'JJ'}",NN,0,29.90935864565875,v,v,v,6,4.984893107609792,0.0007904595253834846
v2,1,2,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,v2,v2,v2,1,7.569855608330948,2.3842815862959297e-05
v8,1,2,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,v8,v8,v8,1,7.569855608330948,2.3842815862959297e-05
va,1,2,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,va,va,va,1,7.569855608330948,0.00019434802588782918
vablatsky,1,9,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,vablatski,vablatski,vablatsky,1,7.569855608330948,0.00016000540283937745
vacancy,1,7,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,vacanc,vacanc,vac,1,7.569855608330948,0.00013785932632181657
vacant,9,6,8.262801144673386e-06,16.884937621522646,JJ,3,"{'NN', 'NNS', 'JJ'}",JJ,0,39.599375461997724,vacant,vacant,vac,9,4.399930606888636,0.0006776783978244582
vacate,1,6,9.180890160748206e-07,20.054862622964958,VB,1,{'VB'},VB,0,7.569855608330948,vacat,vacat,vac,1,7.569855608330948,8.973275970046168e-05
vacated,7,7,6.426623112523744e-06,17.247507700907352,VBD,5,"{'NN', 'VBD', 'VBN', 'IN', 'JJ'}",VB,0,33.33750480391341,vacat,vacat,vac,7,4.762500686273344,0.0006675945332576387
vacation,9,8,8.262801144673386e-06,16.884937621522646,NN,1,{'NN'},NN,0,39.599375461997724,vacat,vacat,vac,9,4.399930606888636,0.000979523701403106
vacationing,1,11,9.180890160748206e-07,20.054862622964958,VBG,1,{'VBG'},VB,0,7.569855608330948,vacat,vacat,vac,1,7.569855608330948,0.00017946551940092336
vacuum,4,6,3.672356064299282e-06,18.054862622964958,NN,2,"{'NN', 'VB'}",NN,0,22.27942243332379,vacuum,vacuum,vacu,4,5.569855608330948,0.0004537702000334871
vagrants,1,8,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,vagrant,vagrant,vagr,1,7.569855608330948,0.00012528724939309745
vague,15,5,1.3771335241122308e-05,16.147972027356438,JJ,2,"{'NN', 'JJ'}",JJ,0,54.944475190836435,vagu,vagu,vagu,15,3.662965012722429,0.0010352281891662838
vaguely,54,7,4.957680686804031e-05,14.29997512080149,RB,3,"{'NN', 'VBD', 'RB'}",RB,0,92.85865554652062,vagu,vagu,vagu,44,2.1104239896936505,0.0022426298807358704
vaguest,1,7,9.180890160748206e-07,20.054862622964958,JJS,1,{'JJS'},JJ,0,7.569855608330948,vaguest,vaguest,vaguest,1,7.569855608330948,0.00012146751617989327
vain,10,4,9.180890160748207e-06,16.732934528077596,NN,2,"{'NN', 'JJ'}",NN,0,42.47927513443585,vain,vain,vain,10,4.247927513443585,0.0009105147879012308
vainly,1,6,9.180890160748206e-07,20.054862622964958,RB,1,{'RB'},RB,0,7.569855608330948,vainli,vain,vain,1,7.569855608330948,6.304010333386865e-05
vairy,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,vairi,vairi,vairy,1,7.569855608330948,0.00022509234636725983
vaisey,3,6,2.7542670482244616e-06,18.4699001222438,NNP,1,{'NNP'},NN,0,7.569855608330948,vaisey,vaisey,vaisey,1,7.569855608330948,0.0003984134530700499
valentine,6,9,5.508534096448923e-06,17.4699001222438,NN,3,"{'NN', 'IN', 'NNP'}",NN,0,13.139711216661896,valentin,valentin,valentin,2,6.569855608330948,0.0002036921819826063
valentines,6,10,5.508534096448923e-06,17.4699001222438,NNP,2,"{'NN', 'NNP'}",NN,0,17.954679322829374,valentin,valentin,valentin,3,5.984893107609792,0.00031540486836662094
valerian,1,8,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,valerian,valerian,val,1,7.569855608330948,0.0001520662034618511
valiant,4,7,3.672356064299282e-06,18.054862622964958,JJ,1,{'JJ'},JJ,0,22.27942243332379,valiant,valiant,valy,4,5.569855608330948,0.0006175063850592106
valiantly,5,9,4.590445080374103e-06,17.732934528077596,NN,2,"{'NN', 'RB'}",NN,0,26.239637567217926,valiantli,valiant,valy,5,5.247927513443585,0.0003998234891534748
valk,1,4,9.180890160748206e-07,20.054862622964958,VBP,1,{'VBP'},VB,0,7.569855608330948,valk,valk,valk,1,7.569855608330948,0.00012528724939309745
vall,1,4,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,vall,vall,val,1,7.569855608330948,0.0001606505859153427
valley,11,6,1.0098979176823027e-05,16.59543100432766,NN,1,{'NN'},NN,0,29.90935864565875,valley,valley,valley,6,4.984893107609792,0.001080878674950595
valor,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,valor,valor,val,1,7.569855608330948,0.00010738907090836923
valuable,24,8,2.2034136385795692e-05,15.469900122243802,JJ,3,"{'NN', 'VB', 'JJ'}",JJ,0,64.95855026887172,valuabl,valuabl,valu,20,3.2479275134435857,0.0013992635168362034
valuables,2,9,1.836178032149641e-06,19.054862622964958,NNS,2,"{'FW', 'NNS'}",NN,0,13.139711216661896,valuabl,valuabl,valu,2,6.569855608330948,0.0002387296241637655
value,12,5,1.1017068192897846e-05,16.4699001222438,NN,2,"{'NN', 'VB'}",NN,0,47.8187172913175,valu,valu,valu,12,3.9848931076097918,0.0010462916576045717
valued,3,6,2.7542670482244616e-06,18.4699001222438,VBD,1,{'VBD'},VB,0,17.954679322829374,valu,valu,valu,3,5.984893107609792,0.000397079424307114
values,1,6,9.180890160748206e-07,20.054862622964958,NNS,1,{'NNS'},NN,0,7.569855608330948,valu,valu,valu,1,7.569855608330948,0.00012036660213596673
vampire,14,7,1.2853246225047488e-05,16.247507700907352,NN,1,{'NN'},NN,0,36.55884486664758,vampir,vampir,vampir,8,4.569855608330948,0.001533490879520851
vampires,12,8,1.1017068192897846e-05,16.4699001222438,NNP,4,"{'NN', 'NNS', 'NNP', 'JJ'}",NN,0,33.33750480391341,vampir,vampir,vampir,7,4.762500686273344,0.0009693946296857888
van,3,3,2.7542670482244616e-06,18.4699001222438,NN,2,"{'NN', 'JJ'}",NN,0,17.954679322829374,van,van,van,3,5.984893107609792,0.0004092573791083678
vance,7,5,6.426623112523744e-06,17.247507700907352,NNP,1,{'NNP'},NN,0,26.239637567217926,vanc,vanc,vant,5,5.247927513443585,0.0007083843493864435
vand,2,4,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,vand,vand,vand,1,7.569855608330948,0.0003213011718306854
vandal,1,6,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,vandal,vandal,vand,1,7.569855608330948,0.00014280052081363796
vandalised,1,10,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,vandalis,vandalis,vand,1,7.569855608330948,0.00011036383741552629
vandalising,1,11,9.180890160748206e-07,20.054862622964958,VBG,1,{'VBG'},VB,0,7.569855608330948,vandalis,vandalis,vand,1,7.569855608330948,0.00014435270038769924
vandalism,1,9,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,vandal,vandal,vand,1,7.569855608330948,0.0001225887547907846
vane,12,4,1.1017068192897846e-05,16.4699001222438,NNP,1,{'NNP'},NN,0,33.33750480391341,vane,vane,van,7,4.762500686273344,0.00123651452964904
vanes,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,vane,vane,van,1,7.569855608330948,0.00017786314869198654
vanish,26,6,2.3870314417945334e-05,15.354422904823865,VB,4,"{'NN', 'IN', 'VB', 'JJ'}",VB,0,73.14998546390558,vanish,vanish,van,25,2.925999418556223,0.0014166727877519747
vanished,197,8,0.00018086353616673966,12.432810803508582,VBD,12,"{'NNS', 'NN', 'VBD', 'VBN', 'IN', 'VB', 'VBZ', 'FW', 'VBP', 'JJ', 'CC', 'NNP'}",VB,0,87.38216990738835,vanish,vanish,van,109,0.8016712835540215,0.0031058361011556085
vanisher,1,8,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,vanish,vanish,van,1,7.569855608330948,0.00015091418676895828
vanishes,3,8,2.7542670482244616e-06,18.4699001222438,VBZ,3,"{'NN', 'NNS', 'VBZ'}",VB,0,13.139711216661896,vanish,vanish,van,2,6.569855608330948,0.0003087081997942328
vanishing,38,9,3.488738261084318e-05,14.806935109521373,VBG,5,"{'NN', 'VBP', 'JJ', 'VBG', 'NNP'}",VB,0,78.6443637828979,vanish,vanish,van,29,2.711874613203376,0.001866940429973002
vanishment,2,10,1.836178032149641e-06,19.054862622964958,NNP,1,{'NNP'},NN,0,13.139711216661896,vanish,vanish,van,2,6.569855608330948,0.0002251804760392352
vanquish,4,8,3.672356064299282e-06,18.054862622964958,VB,1,{'VB'},VB,0,13.139711216661896,vanquish,vanquish,vanqu,2,6.569855608330948,0.0004911674348333544
vanquished,2,10,1.836178032149641e-06,19.054862622964958,VBN,2,"{'VBN', 'JJ'}",VB,0,13.139711216661896,vanquish,vanquish,vanqu,2,6.569855608330948,0.00019428400755630462
vanquisher,1,10,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,vanquish,vanquish,vanqu,1,7.569855608330948,0.00013505540782035588
vanquishers,1,11,9.180890160748206e-07,20.054862622964958,NNS,1,{'NNS'},NN,0,7.569855608330948,vanquish,vanquish,vanqu,1,7.569855608330948,8.032529295767135e-05
vant,1,4,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,vant,vant,vant,1,7.569855608330948,0.00012528724939309745
vantage,1,7,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,vantag,vantag,vant,1,7.569855608330948,0.00016810694222364972
vapid,1,5,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,vapid,vapid,vapid,1,7.569855608330948,0.0001225887547907846
vapor,6,5,5.508534096448923e-06,17.4699001222438,NN,1,{'NN'},NN,0,26.239637567217926,vapor,vapor,vap,5,5.247927513443585,0.0007307705985885335
vapors,2,6,1.836178032149641e-06,19.054862622964958,NNS,1,{'NNS'},NN,0,7.569855608330948,vapor,vapor,vap,1,7.569855608330948,0.0003041324069237022
vapour,7,6,6.426623112523744e-06,17.247507700907352,NN,5,"{'NNS', 'CD', 'NN', 'VBN', 'JJ'}",NN,0,26.239637567217926,vapour,vapour,vapo,5,5.247927513443585,0.0007074485387424437
vare,2,4,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'JJ'}",NN,0,13.139711216661896,vare,vare,var,2,6.569855608330948,0.00020896306858384634
variation,1,9,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,variat,variat,vary,1,7.569855608330948,0.00015323594348848075
variations,1,10,9.180890160748206e-07,20.054862622964958,NNS,1,{'NNS'},NN,0,7.569855608330948,variat,variat,vary,1,7.569855608330948,0.00015323594348848075
varied,5,6,4.590445080374103e-06,17.732934528077596,VBN,4,"{'VBD', 'NN', 'VBN', 'JJ'}",VB,0,26.239637567217926,vari,vari,vary,5,5.247927513443585,0.0005420969619165172
varies,1,6,9.180890160748206e-07,20.054862622964958,VBZ,1,{'VBZ'},VB,0,7.569855608330948,vari,vari,vary,1,7.569855608330948,0.00015148800496960074
varieties,3,9,2.7542670482244616e-06,18.4699001222438,NN,2,"{'NN', 'NNS'}",NN,0,17.954679322829374,varieti,varieti,vary,3,5.984893107609792,0.0003335710824959254
variety,12,7,1.1017068192897846e-05,16.4699001222438,NN,1,{'NN'},NN,0,39.599375461997724,varieti,varieti,vary,9,4.399930606888636,0.0009623117755192119
various,33,7,3.029693753046908e-05,15.010468503606504,JJ,1,{'JJ'},JJ,0,78.6443637828979,variou,various,vary,29,2.711874613203376,0.0016737636113227912
