term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,max_pos_group,stop,dfidf,stem_porter,stem_snowball,stem_lancaster,df,idf,mean_tfidf,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
soothing,6,8,5.508534096448923e-06,17.4699001222438,VBG,3,"{'NN', 'VBG', 'JJ'}",VB,0,29.90935864565875,sooth,sooth,sooth,6,4.984893107609792,0.0006667700423926131,0,0,0,0,1,0,1,0,0,1,1
sorcery,9,7,8.262801144673386e-06,16.884937621522646,NNP,1,{'NNP'},NN,0,29.90935864565875,sorceri,sorceri,sorcery,6,4.984893107609792,0.0010139320023226422,0,1,0,1,0,1,0,0,1,0,-1
sordid,2,6,1.836178032149641e-06,19.054862622964958,JJ,1,{'JJ'},JJ,0,13.139711216661896,sordid,sordid,sordid,2,6.569855608330948,0.0002297491107233982,1,0,1,1,0,1,0,1,0,0,-1
sore,6,4,5.508534096448923e-06,17.4699001222438,RB,4,"{'NN', 'RB', 'VBP', 'JJ'}",RB,0,29.90935864565875,sore,sore,sor,6,4.984893107609792,0.0006841496874584386,1,0,0,0,0,1,0,1,0,0,-1
sorely,4,6,3.672356064299282e-06,18.054862622964958,RB,1,{'RB'},RB,0,17.954679322829374,sore,sore,sor,3,5.984893107609792,0.0004256897957832747,0,0,0,0,0,1,0,1,0,0,-1
sorrow,2,6,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,sorrow,sorrow,sorrow,2,6.569855608330948,0.00024897180169905774,0,0,0,1,0,1,0,1,0,0,-1
sorrowful,2,9,1.836178032149641e-06,19.054862622964958,JJ,1,{'JJ'},JJ,0,13.139711216661896,sorrow,sorrow,sorrow,2,6.569855608330948,0.00028501695573837735,0,0,0,0,0,1,0,1,0,0,-1
sour,11,4,1.0098979176823027e-05,16.59543100432766,JJ,2,"{'NN', 'JJ'}",JJ,0,45.214663886630156,sour,sour,sour,11,4.1104239896936505,0.0008816422557452965,0,0,1,0,0,1,0,0,0,0,-1
sparkle,1,7,9.180890160748206e-07,20.054862622964958,VBP,1,{'VBP'},VB,0,7.569855608330948,sparkl,sparkl,sparkl,1,7.569855608330948,0.0001260802066677373,0,1,0,0,1,0,1,0,1,0,1
spasm,4,5,3.672356064299282e-06,18.054862622964958,NN,1,{'NN'},NN,0,22.27942243332379,spasm,spasm,spasm,4,5.569855608330948,0.0006516866014875251,0,0,0,1,0,1,0,0,0,0,-1
spat,43,4,3.947782769121728e-05,14.62859786826286,NN,6,"{'NN', 'VBD', 'VBZ', 'VB', 'VBP', 'JJ'}",NN,0,87.33488297997393,spat,spat,spat,37,2.360402242701998,0.0020892602968059786,1,0,0,0,0,1,0,0,0,0,-1
spear,4,5,3.672356064299282e-06,18.054862622964958,JJ,3,"{'NN', 'VB', 'JJ'}",JJ,0,13.139711216661896,spear,spear,spear,2,6.569855608330948,0.000388879325100291,1,1,0,1,0,1,0,0,0,0,-1
special,57,7,5.2331073916264776e-05,14.221972608800217,JJ,6,"{'NNS', 'NN', 'VBZ', 'VB', 'JJ', 'NNP'}",JJ,0,89.91710053774342,special,special,spec,40,2.2479275134435857,0.0021631510329077814,0,0,0,0,1,0,1,0,0,0,1
speck,7,5,6.426623112523744e-06,17.247507700907352,NN,1,{'NN'},NN,0,33.33750480391341,speck,speck,speck,7,4.762500686273344,0.000660810557079655,0,0,1,0,0,1,0,0,0,0,-1
spectacle,3,9,2.7542670482244616e-06,18.4699001222438,NN,1,{'NN'},NN,0,17.954679322829374,spectacl,spectacl,spectac,3,5.984893107609792,0.0003721616708466398,0,0,0,0,0,1,1,0,0,0,0
spectacular,20,11,1.8361780321496413e-05,15.732934528077596,JJ,3,"{'NN', 'VB', 'JJ'}",JJ,0,63.11663380285988,spectacular,spectacular,spectacul,19,3.321928094887362,0.0014342685233289445,0,1,0,0,0,0,0,0,1,0,0
specter,1,7,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,specter,specter,spect,1,7.569855608330948,0.00012146751617989327,0,0,0,1,0,1,0,1,0,0,-1
speculation,5,11,4.590445080374103e-06,17.732934528077596,NN,1,{'NN'},NN,0,26.239637567217926,specul,specul,spec,5,5.247927513443585,0.0004890196632425267,0,0,0,1,0,1,0,1,0,0,-1
spider,65,6,5.967578604486334e-05,14.032494809936503,NN,4,"{'NN', 'JJR', 'VBD', 'JJ'}",NN,0,63.11663380285988,spider,spider,spid,19,3.321928094887362,0.004038400103911822,0,0,1,1,0,0,0,0,0,0,0
spine,8,5,7.344712128598564e-06,17.054862622964958,NN,2,"{'NN', 'JJ'}",NN,0,36.55884486664758,spine,spine,spin,8,4.569855608330948,0.0008222380187348547,1,0,0,0,0,1,1,0,0,0,0
spirits,30,7,2.7542670482244616e-05,15.14797202735644,NNS,4,"{'NN', 'NNS', 'VBD', 'VBZ'}",NN,0,77.35001921565362,spirit,spirit,spirit,28,2.7625006862733437,0.001838985379747323,0,1,0,0,1,0,1,0,1,0,1
spite,25,5,2.2952225401870515e-05,15.411006433190233,NN,3,"{'NN', 'VBP', 'JJ'}",NN,0,64.95855026887172,spite,spite,spit,20,3.2479275134435857,0.0014824439310912433,1,0,0,0,0,1,0,0,0,0,-1
splendid,10,8,9.180890160748207e-06,16.732934528077596,JJ,3,"{'NN', 'VB', 'JJ'}",JJ,0,42.47927513443585,splendid,splendid,splendid,10,4.247927513443585,0.0007982674855240548,0,0,0,0,1,0,1,0,1,0,1
splitting,8,9,7.344712128598564e-06,17.054862622964958,VBG,2,"{'NN', 'VBG'}",VB,0,36.55884486664758,split,split,splitting,8,4.569855608330948,0.0008393572299470477,0,0,0,0,0,1,0,1,0,0,-1
spoil,8,5,7.344712128598564e-06,17.054862622964958,VB,3,"{'NN', 'VBP', 'VB'}",VB,0,36.55884486664758,spoil,spoil,spoil,8,4.569855608330948,0.000743413741107171,0,0,1,0,0,1,0,0,0,0,-1
sponsor,1,7,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,sponsor,sponsor,spons,1,7.569855608330948,0.0001225887547907846,0,0,0,0,0,0,1,0,0,1,1
spotless,3,8,2.7542670482244616e-06,18.4699001222438,JJ,2,"{'NN', 'JJ'}",JJ,0,17.954679322829374,spotless,spotless,spotless,3,5.984893107609792,0.0003968368037515718,0,0,0,0,0,0,1,0,0,1,1
squeamish,3,9,2.7542670482244616e-06,18.4699001222438,NN,2,"{'NN', 'JJ'}",NN,0,13.139711216661896,squeamish,squeamish,squeam,2,6.569855608330948,0.00038330858914374774,0,0,1,1,0,1,0,0,0,0,-1
squelch,1,7,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,squelch,squelch,squelch,1,7.569855608330948,0.0001336957896208221,1,0,1,0,0,1,0,0,0,0,-1
squirm,6,6,5.508534096448923e-06,17.4699001222438,NN,2,"{'NN', 'VB'}",NN,0,29.90935864565875,squirm,squirm,squirm,6,4.984893107609792,0.0005584793964745443,0,0,1,0,0,1,0,0,0,0,-1
stab,16,4,1.4689424257197129e-05,16.054862622964958,NN,3,"{'NN', 'NNP', 'VB'}",NN,0,42.47927513443585,stab,stab,stab,10,4.247927513443585,0.0012238085124044306,1,0,0,1,0,1,0,1,1,0,-1
stain,4,5,3.672356064299282e-06,18.054862622964958,NN,2,"{'NN', 'NNP'}",NN,0,22.27942243332379,stain,stain,stain,4,5.569855608330948,0.0003897939700712424,0,0,1,0,0,1,0,0,0,0,-1
standstill,2,10,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,standstil,standstil,standstil,2,6.569855608330948,0.00021383731199687916,1,0,0,0,0,1,0,0,0,0,-1
star,25,4,2.2952225401870515e-05,15.411006433190233,NN,2,"{'NN', 'NNP'}",NN,0,59.200677040370344,star,star,star,17,3.4823927670806083,0.001522894566059989,0,1,0,0,1,0,1,0,0,1,1
stark,3,5,2.7542670482244616e-06,18.4699001222438,JJ,2,"{'NN', 'JJ'}",JJ,0,17.954679322829374,stark,stark,stark,3,5.984893107609792,0.00040901761877483515,0,0,0,0,0,1,0,0,0,1,-1
starry,19,6,1.744369130542159e-05,15.806935109521373,NN,2,"{'NN', 'JJ'}",NN,0,57.117689733295165,starri,starri,starry,16,3.569855608330948,0.0013177464191450146,0,1,0,0,1,0,1,0,0,0,1
startle,1,7,9.180890160748206e-07,20.054862622964958,VB,1,{'VB'},VB,0,7.569855608330948,startl,startl,startl,1,7.569855608330948,0.00011548216031015938,0,0,0,1,0,1,0,0,1,0,-1
starvation,1,10,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,starvat,starvat,starv,1,7.569855608330948,0.0001122291417098732,0,0,0,1,0,1,0,1,0,0,-1
statement,14,9,1.2853246225047488e-05,16.247507700907352,NN,2,"{'NN', 'NNS'}",NN,0,45.214663886630156,statement,statement,stat,11,4.1104239896936505,0.0013863402961400023,0,0,0,0,0,0,1,0,0,1,1
steady,32,6,2.9378848514394258e-05,15.054862622964958,JJ,6,"{'NN', 'VBD', 'RBR', 'VB', 'VBP', 'JJ'}",JJ,0,73.14998546390558,steadi,steadi,steady,25,2.925999418556223,0.0017342602631027332,0,0,0,0,0,0,0,0,1,1,0
steal,44,5,4.039591670729211e-05,14.59543100432766,VB,3,"{'NN', 'VBP', 'VB'}",VB,0,84.40135408074069,steal,steal,ste,34,2.4823927670806083,0.0022411367557009327,1,0,0,1,0,1,0,1,0,0,-1
stealing,19,8,1.744369130542159e-05,15.806935109521373,VBG,4,"{'NN', 'VBG', 'VB', 'JJ'}",VB,0,59.200677040370344,steal,steal,ste,17,3.4823927670806083,0.0012759456869542067,0,0,1,1,0,1,0,0,0,0,-1
stifled,11,7,1.0098979176823027e-05,16.59543100432766,VBD,4,"{'NN', 'VBD', 'VBN', 'JJ'}",VB,0,45.214663886630156,stifl,stifl,stifl,11,4.1104239896936505,0.0009132214032710262,1,0,0,1,0,1,0,1,0,0,-1
stigma,1,6,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,stigma,stigma,stigm,1,7.569855608330948,0.00010567996102653842,1,0,1,1,0,1,0,1,0,0,-1
stillness,8,9,7.344712128598564e-06,17.054862622964958,NN,2,"{'NN', 'JJ'}",NN,0,36.55884486664758,still,still,stil,8,4.569855608330948,0.0006480611619709372,0,0,0,1,0,0,1,1,0,0,1
sting,9,5,8.262801144673386e-06,16.884937621522646,NN,2,"{'NN', 'VBG'}",NN,0,33.33750480391341,sting,sting,sting,7,4.762500686273344,0.0007992817718604071,1,0,0,1,0,1,0,0,0,0,-1
stink,5,5,4.590445080374103e-06,17.732934528077596,NNP,2,"{'NN', 'NNP'}",NN,0,22.27942243332379,stink,stink,stink,4,5.569855608330948,0.00047353368783871166,0,0,1,0,0,1,0,0,0,0,-1
stinking,10,8,9.180890160748207e-06,16.732934528077596,VBG,3,"{'NN', 'VBG', 'JJ'}",VB,0,39.599375461997724,stink,stink,stink,9,4.399930606888636,0.0010485646464035083,0,0,1,0,0,1,0,0,0,0,-1
stint,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,stint,stint,stint,1,7.569855608330948,0.00017026215943164526,0,0,0,1,0,1,0,1,0,0,-1
stolen,46,6,4.223209473944175e-05,14.531300666907946,VBN,4,"{'VB', 'VBN', 'NNP', 'JJ'}",VB,0,82.23537946659033,stolen,stolen,stol,32,2.569855608330948,0.002277297173382158,1,0,0,0,0,1,0,0,0,0,-1
stone,390,5,0.00035805471626918005,11.447532309215347,NN,6,"{'NN', 'VBD', 'VBZ', 'VB', 'JJ', 'NNP'}",NN,0,74.66453628870994,stone,stone,ston,126,0.5925756848310313,0.0043757406843843065,1,0,0,0,0,1,0,0,0,0,-1
stools,3,6,2.7542670482244616e-06,18.4699001222438,NNS,1,{'NNS'},NN,0,17.954679322829374,stool,stool,stool,3,5.984893107609792,0.0004001880163762632,0,0,1,0,0,1,0,0,0,0,-1
store,28,5,2.5706492450094975e-05,15.247507700907354,NN,3,"{'NN', 'VBP', 'VB'}",NN,0,66.72830189659594,store,store,stor,21,3.1775381855521876,0.0017401268242514794,0,1,0,0,0,0,1,0,0,0,1
storm,27,5,2.4788403434020156e-05,15.29997512080149,NN,3,"{'NN', 'VBP', 'VB'}",NN,0,63.11663380285988,storm,storm,storm,19,3.321928094887362,0.0018987532974749758,1,0,0,0,0,1,0,0,0,0,-1
stormy,8,6,7.344712128598564e-06,17.054862622964958,NN,1,{'NN'},NN,0,33.33750480391341,stormi,stormi,stormy,7,4.762500686273344,0.000643450399227138,0,0,0,1,0,1,0,0,0,0,-1
straightforward,4,15,3.672356064299282e-06,18.054862622964958,JJ,2,"{'RB', 'JJ'}",JJ,0,22.27942243332379,straightforward,straightforward,straightforward,4,5.569855608330948,0.00044713352986918326,0,0,0,0,0,0,1,0,0,1,1
strained,30,8,2.7542670482244616e-05,15.14797202735644,JJ,4,"{'NN', 'VBD', 'VB', 'JJ'}",JJ,0,76.00413886652194,strain,strain,strained,27,2.814968106167479,0.001728269855366781,1,0,0,0,0,1,0,0,0,0,-1
stranger,30,8,2.7542670482244616e-05,15.14797202735644,NN,2,"{'NN', 'VB'}",NN,0,70.0647540023005,stranger,stranger,stranger,23,3.046293652273935,0.0019213331507936086,0,0,0,1,0,1,0,0,0,0,-1
strangle,8,8,7.344712128598564e-06,17.054862622964958,VB,1,{'VB'},VB,0,36.55884486664758,strangl,strangl,strangle,8,4.569855608330948,0.000588721871792586,1,0,1,1,0,1,0,1,1,0,-1
strength,42,8,3.8559738675142464e-05,14.662545200186198,NN,3,"{'NN', 'NNS', 'VB'}",NN,0,79.88895038167287,strength,strength,strength,30,2.662965012722429,0.002505665761627424,0,0,0,0,0,0,1,0,0,1,1
strengthening,6,13,5.508534096448923e-06,17.4699001222438,VBG,2,"{'VBG', 'NNP'}",VB,0,22.27942243332379,strengthen,strengthen,strengthening,4,5.569855608330948,0.0006247320946364964,0,0,0,0,1,0,1,0,0,1,1
stretcher,2,9,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,stretcher,stretcher,stretcher,2,6.569855608330948,0.0002049241278810598,0,0,0,1,0,0,0,1,0,0,0
strife,2,6,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,strife,strife,strife,2,6.569855608330948,0.0002585311836982375,1,0,0,0,0,1,0,0,0,0,-1
strike,26,6,2.3870314417945334e-05,15.354422904823865,VB,3,"{'NN', 'VBP', 'VB'}",VB,0,63.11663380285988,strike,strike,strike,19,3.321928094887362,0.001517259908512086,1,0,0,0,0,1,0,0,0,0,-1
strip,12,5,1.1017068192897846e-05,16.4699001222438,NN,3,"{'NN', 'VBD', 'VB'}",NN,0,42.47927513443585,strip,strip,strip,10,4.247927513443585,0.0009896455540686236,0,0,0,0,0,1,0,1,0,0,-1
stripped,9,8,8.262801144673386e-06,16.884937621522646,VBD,3,"{'VBD', 'VBN', 'JJ'}",VB,0,39.599375461997724,strip,strip,stripped,9,4.399930606888636,0.0007310574397637085,1,1,1,1,0,1,0,1,0,0,-1
stroke,17,6,1.560751327327195e-05,15.967399781714619,NN,3,"{'NN', 'VBD', 'VB'}",NN,0,59.200677040370344,stroke,stroke,stroke,17,3.4823927670806083,0.0012044062369017945,0,0,0,1,0,1,0,1,0,0,-1
structure,1,9,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,structur,structur,structure,1,7.569855608330948,8.775626719604624e-05,0,0,0,0,0,0,1,0,0,1,1
struggle,29,8,2.6624581466169797e-05,15.196881627837385,NN,3,"{'NN', 'VBP', 'VB'}",NN,0,74.60481314493624,struggl,struggl,struggle,26,2.8694158901898557,0.0016422085203745003,1,0,0,1,0,1,0,1,0,0,-1
stunned,88,7,8.079183341458422e-05,13.59543100432766,VBN,7,"{'RB', 'NN', 'VBN', 'VBD', 'VB', 'JJ', 'NNP'}",VB,0,99.98621451685176,stun,stun,stun,61,1.6391182707680616,0.002763473265278415,0,0,0,1,0,1,0,0,1,0,-1
subjected,5,9,4.590445080374103e-06,17.732934528077596,VBN,1,{'VBN'},VB,0,26.239637567217926,subject,subject,subject,5,5.247927513443585,0.00044283394777920007,0,0,0,0,0,1,0,1,0,0,-1
subversive,1,10,9.180890160748206e-07,20.054862622964958,VB,1,{'VB'},VB,0,7.569855608330948,subvers,subvers,subvert,1,7.569855608330948,0.0001520662034618511,1,0,0,0,0,1,0,0,1,0,-1
succeed,10,7,9.180890160748207e-06,16.732934528077596,VB,2,"{'NN', 'VB'}",VB,0,36.55884486664758,succeed,succeed,success,8,4.569855608330948,0.0009387320724605828,0,1,0,0,1,0,1,0,1,1,1
succeeding,3,10,2.7542670482244616e-06,18.4699001222438,VBG,1,{'VBG'},VB,0,17.954679322829374,succeed,succeed,success,3,5.984893107609792,0.0003758642769224435,0,1,0,0,1,0,1,0,0,1,1
success,18,7,1.6525602289346772e-05,15.884937621522646,NN,5,"{'NNS', 'NN', 'VBD', 'VB', 'JJ'}",NN,0,57.117689733295165,success,success,success,16,3.569855608330948,0.0012080866011669855,0,1,0,0,1,0,1,0,0,0,1
successful,7,10,6.426623112523744e-06,17.247507700907352,JJ,3,"{'NN', 'VBN', 'JJ'}",JJ,0,33.33750480391341,success,success,success,7,4.762500686273344,0.0007248307662797517,0,1,0,0,1,0,1,0,0,1,1
succulent,2,9,1.836178032149641e-06,19.054862622964958,JJ,1,{'JJ'},JJ,0,13.139711216661896,succul,succul,succ,2,6.569855608330948,0.00023603528502536407,0,0,0,0,0,1,1,0,0,0,0
sucker,2,6,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,sucker,sucker,suck,2,6.569855608330948,0.00028979042980171196,1,0,0,0,0,1,0,0,0,0,-1
suffering,21,9,1.9279869337571232e-05,15.662545200186198,VBG,3,"{'NN', 'VBG', 'JJ'}",VB,0,59.200677040370344,suffer,suffer,suff,17,3.4823927670806083,0.0015272082120030698,0,0,1,1,0,1,0,1,0,0,-1
suffocating,5,11,4.590445080374103e-06,17.732934528077596,VBG,2,"{'NN', 'VBG'}",VB,0,26.239637567217926,suffoc,suffoc,suffoc,5,5.247927513443585,0.0006152688248675283,0,0,1,1,0,1,0,1,0,0,-1
suffocation,2,11,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,suffoc,suffoc,suffoc,2,6.569855608330948,0.00024277857264686154,1,0,0,1,0,1,0,0,0,0,-1
suicidal,1,8,9.180890160748206e-07,20.054862622964958,VB,1,{'VB'},VB,0,7.569855608330948,suicid,suicid,suicid,1,7.569855608330948,0.00017866074128701788,1,0,1,1,0,1,0,1,0,0,-1
sullen,5,6,4.590445080374103e-06,17.732934528077596,JJ,3,"{'NN', 'VBN', 'JJ'}",JJ,0,26.239637567217926,sullen,sullen,sul,5,5.247927513443585,0.0005298920969437288,1,0,0,0,0,1,0,1,0,0,-1
sun,81,3,7.436521030206047e-05,13.715012620080334,NN,3,"{'NN', 'NNS', 'JJ'}",NN,0,97.20962628987249,sun,sun,sun,52,1.8694158901898557,0.0030909350244856574,0,1,0,0,1,0,1,0,1,1,1
sundial,1,7,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,sundial,sundial,sund,1,7.569855608330948,0.00017786314869198654,0,1,0,0,0,0,0,0,0,1,0
sunk,17,4,1.560751327327195e-05,15.967399781714619,VBN,3,"{'NN', 'VBN', 'JJ'}",VB,0,57.117689733295165,sunk,sunk,sunk,16,3.569855608330948,0.0011857285708761732,0,0,1,1,0,1,0,1,0,0,-1
sunny,13,5,1.1935157208972667e-05,16.354422904823867,JJ,2,"{'NN', 'JJ'}",JJ,0,47.8187172913175,sunni,sunni,sunny,12,3.9848931076097918,0.0011187753486502324,0,1,0,0,1,0,1,0,1,0,1
sunset,10,6,9.180890160748207e-06,16.732934528077596,NN,2,"{'NN', 'JJ'}",NN,0,33.33750480391341,sunset,sunset,sunset,7,4.762500686273344,0.0008014946903683288,0,1,0,0,0,0,1,0,0,0,1
sunshine,14,8,1.2853246225047488e-05,16.247507700907352,NN,3,"{'NN', 'NNP', 'JJ'}",NN,0,50.30240657246812,sunshin,sunshin,sunshin,13,3.8694158901898557,0.0008719258383986815,0,0,0,0,1,0,1,0,0,0,1
superstition,1,12,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,superstit,superstit,superstit,1,7.569855608330948,0.0001393054031713461,0,0,0,1,0,1,1,0,0,0,0
supplication,1,12,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,supplic,supplic,supply,1,7.569855608330948,9.531422322249996e-05,0,0,0,0,0,0,1,0,0,1,1
supporter,8,9,7.344712128598564e-06,17.054862622964958,NN,2,"{'NN', 'VBD'}",NN,0,33.33750480391341,support,support,support,7,4.762500686273344,0.0008936042056278873,0,0,0,0,1,0,1,0,0,1,1
supporting,14,10,1.2853246225047488e-05,16.247507700907352,VBG,2,"{'NN', 'VBG'}",VB,0,47.8187172913175,support,support,support,12,3.9848931076097918,0.0010147416939217456,0,0,0,0,0,0,1,0,0,1,1
suppress,16,8,1.4689424257197129e-05,16.054862622964958,VB,3,"{'VBD', 'VB', 'JJ'}",VB,0,54.944475190836435,suppress,suppress,suppress,15,3.662965012722429,0.0010311538804053967,1,0,0,1,0,1,0,1,0,0,-1
surly,9,5,8.262801144673386e-06,16.884937621522646,JJ,2,"{'RB', 'JJ'}",JJ,0,39.599375461997724,surli,sur,sur,9,4.399930606888636,0.0007091952596922782,1,0,1,0,0,1,0,0,0,0,-1
surprise,132,8,0.00012118775012187632,13.010468503606504,NN,5,"{'NNS', 'NN', 'VBD', 'VB', 'JJ'}",NN,0,95.85480214173123,surpris,surpris,surpr,93,1.0306967972229164,0.0026865615981247043,0,0,0,1,1,0,1,0,1,0,1
surprisingly,10,12,9.180890160748207e-06,16.732934528077596,RB,1,{'RB'},RB,0,42.47927513443585,surprisingli,surpris,surpr,10,4.247927513443585,0.0007227543621364593,0,1,0,0,0,0,0,0,1,0,0
surrender,4,9,3.672356064299282e-06,18.054862622964958,NN,3,"{'NN', 'NNP', 'VB'}",NN,0,17.954679322829374,surrend,surrend,surrend,3,5.984893107609792,0.0005084617225621475,0,0,0,1,0,1,0,1,0,0,-1
surround,1,8,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,surround,surround,surround,1,7.569855608330948,0.00010163608496684945,0,1,0,0,0,1,1,0,0,0,0
suspect,14,7,1.2853246225047488e-05,16.247507700907352,VB,4,"{'NN', 'VBP', 'VB', 'JJ'}",VB,0,50.30240657246812,suspect,suspect,suspect,13,3.8694158901898557,0.0009493371526768308,0,0,0,1,0,1,0,0,0,0,-1
suspense,1,8,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,suspens,suspens,suspens,1,7.569855608330948,0.00011036383741552629,0,1,0,1,0,0,0,0,1,0,0
suspension,5,10,4.590445080374103e-06,17.732934528077596,NN,2,"{'NN', 'NNP'}",NN,0,22.27942243332379,suspens,suspens,suspend,4,5.569855608330948,0.0004727397511161562,0,0,0,1,0,1,0,0,0,0,-1
suspicion,16,9,1.4689424257197129e-05,16.054862622964958,NN,1,{'NN'},NN,0,57.117689733295165,suspicion,suspicion,susp,16,3.569855608330948,0.001067883409551783,0,0,0,1,0,1,0,0,0,0,-1
suspicious,39,10,3.5805471626918e-05,14.769460404102709,JJ,5,"{'NNS', 'RB', 'NN', 'VBD', 'JJ'}",JJ,0,81.08543823626624,suspici,suspici,suspicy,31,2.6156592979440725,0.0018626527117815085,1,1,0,0,0,1,0,0,0,0,-1
swamp,5,5,4.590445080374103e-06,17.732934528077596,NN,2,"{'NN', 'NNP'}",NN,0,17.954679322829374,swamp,swamp,swamp,3,5.984893107609792,0.0004975667800410213,0,0,1,1,0,1,0,0,0,0,-1
swear,46,5,4.223209473944175e-05,14.531300666907946,VBP,5,"{'NN', 'VB', 'VBP', 'JJ', 'NNP'}",VB,0,88.23326760571976,swear,swear,swear,38,2.321928094887362,0.002075983921794734,0,0,0,0,0,0,1,0,0,1,1
sweet,37,5,3.396929359476836e-05,14.845409257336009,JJ,4,"{'NN', 'RB', 'NNP', 'JJ'}",JJ,0,83.34022913609232,sweet,sweet,sweet,33,2.5254614889724945,0.001966985857572305,0,1,0,0,1,0,1,0,1,1,1
sweetheart,2,10,1.836178032149641e-06,19.054862622964958,NNP,2,"{'NN', 'NNP'}",NN,0,7.569855608330948,sweetheart,sweetheart,sweetheart,1,7.569855608330948,0.00039643129658711434,0,1,0,0,1,0,1,1,0,1,1
sweets,28,6,2.5706492450094975e-05,15.247507700907354,NNS,5,"{'NNS', 'NN', 'VBP', 'JJ', 'NNP'}",NN,0,64.95855026887172,sweet,sweet,sweet,20,3.2479275134435857,0.001829704328159978,0,1,0,0,1,0,1,0,0,0,1
swelling,24,8,2.2034136385795692e-05,15.469900122243802,VBG,4,"{'NN', 'VBG', 'NNP', 'JJ'}",VB,0,63.11663380285988,swell,swell,swel,19,3.321928094887362,0.0015841602309962788,0,0,0,1,0,1,0,0,0,0,-1
swerve,7,6,6.426623112523744e-06,17.247507700907352,NN,3,"{'NN', 'VBP', 'VB'}",NN,0,29.90935864565875,swerv,swerv,swerv,6,4.984893107609792,0.0005410478944707224,0,0,0,1,0,0,0,0,1,0,0
swig,16,4,1.4689424257197129e-05,16.054862622964958,NN,1,{'NN'},NN,0,54.944475190836435,swig,swig,swig,15,3.662965012722429,0.0013513551481163552,0,0,1,0,0,1,0,0,0,0,-1
swim,10,4,9.180890160748207e-06,16.732934528077596,VB,2,"{'VBP', 'VB'}",VB,0,36.55884486664758,swim,swim,swim,8,4.569855608330948,0.0008349194080471386,0,1,0,1,1,0,1,0,0,0,1
swine,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,swine,swine,swin,1,7.569855608330948,0.00012852046873227416,0,0,1,0,0,1,0,0,0,0,-1
sympathetic,12,11,1.1017068192897846e-05,16.4699001222438,JJ,3,"{'NN', 'NNS', 'JJ'}",JJ,0,42.47927513443585,sympathet,sympathet,sympathet,10,4.247927513443585,0.0010537003987521867,0,0,0,1,1,0,1,1,0,1,1
sympathy,12,8,1.1017068192897846e-05,16.4699001222438,NN,3,"{'NN', 'RBR', 'JJ'}",NN,0,47.8187172913175,sympathi,sympathi,sympathy,12,3.9848931076097918,0.0009275105131621493,0,0,0,0,0,0,1,1,0,0,1
taboo,3,5,2.7542670482244616e-06,18.4699001222438,NNP,1,{'NNP'},NN,0,13.139711216661896,taboo,taboo,taboo,2,6.569855608330948,0.0004005354882959171,0,0,1,1,0,1,0,0,0,0,-1
tackle,7,6,6.426623112523744e-06,17.247507700907352,VB,2,"{'NNS', 'VB'}",VB,0,33.33750480391341,tackl,tackl,tackl,7,4.762500686273344,0.0005750479246277032,1,0,0,0,0,0,0,0,1,0,0
tactics,9,7,8.262801144673386e-06,16.884937621522646,NNS,2,"{'NN', 'NNS'}",NN,0,36.55884486664758,tactic,tactic,tact,8,4.569855608330948,0.0006399640039510804,0,0,0,1,0,0,0,0,0,1,0
taint,2,5,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,taint,taint,taint,2,6.569855608330948,0.00026345285647442395,0,0,0,0,0,1,0,1,0,0,-1
talons,7,6,6.426623112523744e-06,17.247507700907352,NNS,4,"{'NN', 'NNS', 'NNP', 'JJ'}",NN,0,22.27942243332379,talon,talon,talon,4,5.569855608330948,0.0006134227456347874,1,0,0,1,0,1,0,0,0,0,-1
